anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,ave_rating_minmax
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"Adventure, Comedy, Mecha, Sci-Fi",Movie,1,6.93,1396,,,,0.6314363
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.46,1204,,,,0.72
6061,Maryuu Senki,"Fantasy, Horror",OVA,3,5.65,812,,,,0.49382716
15455,Sakura,Fantasy,Movie,1,5.19,355,,,,0.4814815
22205,Be Blues! Ao ni Nare,"Shounen, Sports",ONA,1,5.6,154,,,,0.5
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.4,1093,,,,0.6666667
3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo",TV,61,6.42,375,,,,0.6111111
8275,Kanin Tokkyuu Michishio,Hentai,OVA,2,6.0,887,,,,0.51111114
8471,Naoko no Tropic Angel: Hyouryuu,Hentai,OVA,1,5.74,204,,,,0.33333334
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,8.82,552458,ワンパンマン,"Oct 5, 2015 to Dec 21, 2015",https://cdn.myanimelist.net/images/anime/12/76049.jpg,0.8821867
25519,Yuuki Yuuna wa Yuusha de Aru,"Drama, Fantasy, Magic, Slice of Life",TV,12,7.52,59192,,,,0.7516878
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212,,,,0.6810139
24701,Mushishi Zoku Shou 2nd Season,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,8.88,75894,蟲師 続章,"Oct 19, 2014 to Dec 21, 2014",https://cdn.myanimelist.net/images/anime/9/68095.jpg,0.8811441
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471,,,,0.7758711
16199,Girls und Panzer: Shoukai Shimasu!,"Military, School",Special,2,6.59,11042,,,,0.61514443
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885,,,,0.7078652
1640,Angel&#039;s Feather,"Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",OVA,2,5.62,14248,,,,0.53700817
1109,Monster Extra,"Drama, Horror, Mystery, Seinen",Special,1,6.81,6004,,,,0.65877354
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,,,,0.7192761
7135,Mahou Sensei Negima! Anime Final,"Adventure, Magic, Supernatural",Movie,1,6.9,9262,,,,0.6583593
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,15135,,,,0.719697
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646,十二国記,"Apr 9, 2002 to Aug 30, 2003",https://cdn.myanimelist.net/images/anime/6/50859.jpg,0.80210346
12255,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1,7.07,19277,,,,0.68340945
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.26,10824,,,,0.7059829
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1,7.58,31808,,,,0.74194014
28841,"Wake Up, Girls! Seishun no Kage","Drama, Music",Movie,1,7.15,3560,,,,0.7079365
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,黒子のバスケ〜最高のプレゼントです〜,"Dec 24, 2015",https://cdn.myanimelist.net/images/anime/13/77323.jpg,0.82554764
420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",Movie,1,6.81,13256,,,,0.6521496
2528,Megami Tengoku,"Adventure, Ecchi, Fantasy",OVA,2,5.62,952,,,,0.5555556
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,"Action, Shoujo",OVA,1,5.12,3259,,,,0.46041667
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10,8.15,7954,今日から俺は！！,"Apr 1, 1993 to Dec 21, 1997",https://cdn.myanimelist.net/images/anime/1042/110294.jpg,0.8048994
1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural",TV,24,7.36,33035,,,,0.7484568
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1999,,,,0.6989899
11855,Houkago Nyannyan,Hentai,OVA,1,6.04,2646,,,,0.5717593
30679,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.48,3831,,,,0.6460905
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,"Adventure, Comedy, Magic, Sci-Fi",Movie,1,4.88,1650,,,,0.46707818
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.56,16942,,,,0.7447447
12121,Towa no Kizuna,Music,Music,1,6.25,1692,,,,0.5777778
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,TV,12,6.03,4669,,,,0.5544101
28351,Hikari no Megami,"Action, Fantasy",Special,1,6.71,2304,,,,0.6761229
30376,Isshuukan Friends.: Tomodachi to no Omoide,"Comedy, School, Slice of Life",Special,1,6.89,2859,,,,0.6493056
19137,EDEN,Music,Music,1,5.75,1159,,,,0.52910054
29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,4.71,135,,,,0.33333334
8710,SOS TV Walpurgis Night Fever Episode 0,"Comedy, Sci-Fi",Special,1,5.51,542,,,,0.46031746
5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024,,,,0.5037037
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,156,5.78,141,,,,0.8333333
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,,,,0.6666667
6680,Doujouji,"Historical, Supernatural",Movie,1,6.24,736,,,,0.6507937
1962,Chikyuu Bouei Kazoku,"Action, Comedy, Sci-Fi, Shounen",TV,13,6.76,726,,,,0.73333335
3980,Bi-Indoushi Miija: Injoku no Gakuen,Hentai,OVA,2,5.43,1158,,,,0.5288889
17048,Choujin Locke Special,"Action, Sci-Fi, Super Power",Special,1,5.55,171,,,,0.5185185
26311,Tasukeai no Rekishi: Inochi Hoken no Hajimari,"Drama, Historical, Kids",OVA,1,5.62,72,,,,0.5555556
29677,Kage,"Drama, Historical",Movie,1,4.22,109,,,,0.16666667
30018,Norakuro Nitouhei,Kids,Movie,1,4.65,102,,,,0.37037036
30489,Minna Atsumare! Falcom Gakuen SC Special,"Comedy, Parody, School, Seinen",Special,1,5.57,308,,,,0.4814815
8304,Koutetsu Sangokushi Special,"Historical, Shounen",Special,1,6.6,614,,,,0.6111111
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,銀の匙,"Jul 12, 2013 to Sep 20, 2013",https://cdn.myanimelist.net/images/anime/6/49237.jpg,0.8076883
6885,Sora no Manimani Specials,"Comedy, School, Slice of Life",Special,3,6.64,4444,,,,0.622807
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,8.17,372246,氷菓,"Apr 23, 2012 to Sep 17, 2012",https://cdn.myanimelist.net/images/anime/13/50521.jpg,0.8111614
32182,Mob Psycho 100,"Action, Comedy, Slice of Life, Supernatural",TV,12,8.55,193716,モブサイコ100,"Jul 11, 2016 to Sep 27, 2016",https://cdn.myanimelist.net/images/anime/8/80356.jpg,0.84562904
16762,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,7.71,135604,,,,0.75868887
23427,Oneechan ga Kita Special,"Comedy, Slice of Life",Special,1,6.6,11094,,,,0.63805556
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,7.97,51724,,,,0.7832894
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,,,,0.7148165
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,バッカーノ!,"Feb 27, 2008 to May 28, 2008",https://cdn.myanimelist.net/images/anime/7/9129.jpg,0.8237324
3271,Bakuto Sengen Daigander,"Adventure, Mecha, Sci-Fi, Shounen",TV,39,6.79,1174,,,,0.6763285
4600,Aneki... My Sweet Elder Sister The Animation,Hentai,OVA,4,6.98,6101,,,,0.6725589
22745,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1,6.81,10451,,,,0.6713675
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66,62530,,,,0.76211274
14921,RDG: Red Data Girl,"Fantasy, Magic",TV,12,6.69,67100,,,,0.6548724
1174,Munto,"Fantasy, Magic, Romance",OVA,1,7.03,12271,,,,0.68753386
670,Lamune,"Drama, Romance, Slice of Life",TV,12,6.95,28716,,,,0.68380266
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.3,1963,,,,0.70454544
8518,Mai-Otome Special: Otome no Inori,"School, Slice of Life",Special,1,6.6,2068,,,,0.6362007
16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,TV,12,5.96,12917,,,,0.583912
17341,Yama no Susume: Kabette Kowakunai no?,"Comedy, Slice of Life",Special,1,6.75,7878,,,,0.65974766
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691,,,,0.6111111
33964,91 Days Recap,"Action, Drama, Historical",Special,1,6.35,9453,,,,0.59237725
23477,Kakushi Dere Special,Hentai,Special,1,6.38,983,,,,0.5959596
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4,6.48,9102,,,,0.651318
20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1,6.15,1643,,,,0.5925926
14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",TV,13,6.52,3276,,,,0.6106195
5877,Abunai Sisters: Koko &amp; Mika,"Action, Comedy, Ecchi",OVA,10,2.95,1461,,,,0.2020202
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,"Action, Comedy, Kids, Shounen, Super Power",Special,1,6.82,1213,,,,0.7027778
4398,Kuro Nyago,Fantasy,Movie,1,5.68,1979,,,,0.5769231
8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300,,,,0.6056338
3308,Heartwork: Symphony of Destruction,"Action, Hentai",OVA,3,6.38,2197,,,,0.5854063
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056,,,,0.5735736
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.43,1189,,,,0.7256944
1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,2,6.46,734,,,,0.6388889
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports",OVA,10,7.26,138,,,,1.0
2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1,6.26,351,,,,0.5888889
7255,Hanaori,Comedy,Movie,1,5.54,450,,,,0.4888889
8214,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical",Special,1,6.38,349,,,,0.64646465
3705,Flashback Game,Hentai,OVA,3,5.53,1195,,,,0.49333334
4331,Penguin no Mondai,"Comedy, Kids",TV,100,6.7,377,,,,0.5
8900,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,51,6.63,263,,,,0.5833333
32741,Girls und Panzer der Film: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,2,6.94,1667,,,,0.72839504
18561,Mahou no Hiroba,Music,Music,1,4.43,182,,,,0.33333334
24201,Rakugaki Picasso,Music,Music,1,5.67,310,,,,0.4722222
2645,Dorami &amp; Doraemons: Space Land&#039;s Critical Event,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.93,457,,,,0.65555555
30921,Kacchikenee!,Supernatural,Movie,1,6.28,855,,,,0.7037037
1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708,,,,0.7212684
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,頭文字〈イニシャル〉D FOURTH STAGE,"Apr 17, 2004 to Feb 18, 2006",https://cdn.myanimelist.net/images/anime/9/10521.jpg,0.812362
7858,Sora no Otoshimono: Project Pink,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1,7.63,61903,,,,0.74965566
11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12,7.53,222657,,,,0.7388881
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,"Comedy, Romance, Seinen, Slice of Life",ONA,3,6.62,70559,,,,0.64007723
1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388,,,,0.7726318
28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992,,,,0.7008889
19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.87,118341,,,,0.7784562
10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977,,,,0.72919554
19133,Turning Girls,"Comedy, Slice of Life",ONA,7,6.06,4588,,,,0.55050504
1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1,6.5,53822,,,,0.6283918
8918,Princess Lover! OVA,Hentai,OVA,2,6.84,17437,,,,0.66074073
31772,One Punch Man Specials,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",Special,6,7.86,75502,,,,0.75592554
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural",OVA,1,7.59,12418,,,,0.74235106
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,7.79,13832,,,,0.7757649
18045,Koi to Senkyo to Chocolate Special,"Drama, Romance, School",Special,1,7.03,15430,,,,0.6814943
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.71,10143,,,,0.63386464
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,"Action, Comedy, Fantasy, Magic, Shoujo",Movie,1,6.83,2058,,,,0.60246915
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,,,,0.696243
17855,Namiuchigiwa no Muromi-san OVA,"Comedy, Fantasy, Slice of Life",OVA,1,6.83,5858,,,,0.6697819
2507,Tsuma Tsuma,Hentai,OVA,2,6.39,2208,,,,0.5690691
1762,Arslan Senki,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953,,,,0.6666667
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,"Action, Drama, Martial Arts",TV,13,7.2,6659,,,,0.70945084
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.24,3528,,,,0.5579976
1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189,,,,0.68700075
1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic",Movie,1,6.63,3717,,,,0.6242096
18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2,7.32,5320,,,,0.71031743
6628,Dengeki Bunko 2007 Movie Festival Special,Comedy,Special,1,6.35,2793,,,,0.6461353
2117,Shin Captain Tsubasa,"Action, Shounen, Sports",OVA,13,7.21,4630,,,,0.70613235
2859,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,6.28,2004,,,,0.6212121
6209,Macross 7 Plus,"Mecha, Music, Slice of Life",Special,11,6.98,3894,,,,0.667756
30614,Ane Yome Quartet,Hentai,OVA,2,7.25,3921,,,,0.6910569
8235,Muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",TV,52,6.81,898,,,,0.6006006
25991,Bishoujo Mobage: Mobami-chan,Fantasy,ONA,1,5.68,763,,,,0.5925926
3874,Ashita e Free Kick,Sports,TV,52,6.71,1012,,,,0.6630824
1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710,,,,0.6888889
3394,Kimagure Orange☆Road: Shounen Jump Special,"Drama, Romance, Shounen",OVA,1,6.79,1942,,,,0.6712018
475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",Movie,1,7.14,3701,,,,0.6919692
1900,Twin Signal: Family Game,"Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026,,,,0.6371882
1741,Hit wo Nerae! Specials,"Comedy, Ecchi",Special,4,5.63,1016,,,,0.53333336
2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",OVA,4,6.24,686,,,,0.54444444
2501,Papuwa,"Adventure, Comedy",TV,26,7.02,973,,,,0.74509805
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,"Music, Shoujo, Sports",Movie,1,6.81,777,,,,0.5555556
26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",Special,2,6.39,446,,,,0.64444447
9599,Miyazaki Maya Daizukan,Hentai,OVA,2,5.96,1980,,,,0.6215278
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"Action, Sci-Fi",OVA,1,5.89,199,,,,0.5555556
4310,Joshidai: Ecchi Soudanshitsu,Hentai,OVA,1,3.7,779,,,,0.3
22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,5.64,187,,,,0.44444445
29900,Nobara,Drama,Movie,1,4.59,70,,,,0.2962963
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525,,,,0.77366257
2626,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Movie,1,6.62,479,,,,0.7111111
8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,6.25,289,,,,0.63492066
6735,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,"Sci-Fi, Space",Special,1,6.9,730,,,,0.7654321
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,6.45,331,,,,0.5
3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13,6.56,198,,,,1.0
9795,Atashin&#039;chi Movie,Comedy,Movie,1,6.59,260,,,,0.6111111
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,HUNTER×HUNTER Greed Island,"Feb 5, 2003 to Apr 16, 2003",https://cdn.myanimelist.net/images/anime/1902/122320.jpg,0.8218038
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.46,78876,,,,0.7194949
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",TV,13,7.67,30630,,,,0.75787354
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,ひぐらしのなく頃に,"Apr 5, 2006 to Sep 27, 2006",https://cdn.myanimelist.net/images/anime/12/19634.jpg,0.82219404
18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12,7.67,265791,,,,0.75784093
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,97,7.95,116832,,,,0.7811172
5034,Shikabane Hime: Kuro,"Action, Horror",TV,12,7.45,46709,,,,0.7290003
4196,Ikkitousen: Great Guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,37436,,,,0.6848816
74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26,7.8,52995,,,,0.7743695
28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",TV,12,6.82,47642,,,,0.67275494
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166,,,,0.74061495
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433,魔法少女リリカルなのは The MOVIE 1st,"Jan 23, 2010",https://cdn.myanimelist.net/images/anime/1058/94433.jpg,0.796013
755,Boku no Sexual Harassment,"Hentai, Yaoi",OVA,3,5.96,9980,,,,0.5666914
1424,Lupin III: Otakara Henkyaku Daisakusen!!,"Adventure, Comedy, Shounen",Special,1,7.55,2871,,,,0.7377261
18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,OVA,1,6.61,111,,,,0.8333333
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",Hentai,OVA,1,6.15,1807,,,,0.62222224
10933,R-15 OVA,"Adventure, Comedy, Ecchi, Harem, Parody, Romance",OVA,1,6.88,12334,,,,0.653127
8599,Mayoi Neko Overrun! Specials,"Comedy, Ecchi",Special,6,6.84,11528,,,,0.6626214
10191,Katte ni Kaizou,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904,,,,0.69001967
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",TV,13,7.81,22796,,,,0.7738391
2570,Ochame na Futago: Claire Gakuin Monogatari,"Comedy, Historical, Kids, School, Shoujo, Slice of Life",TV,26,7.12,1228,,,,0.69382715
1258,Saint Seiya: Kamigami no Atsuki Tatakai,"Adventure, Sci-Fi, Shounen",Movie,1,7.13,8894,,,,0.7030507
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176,,,,0.608642
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"Harem, Romance",Special,1,6.21,6004,,,,0.5942572
31070,Etotama Specials,"Action, Comedy, Fantasy",Special,6,6.64,3753,,,,0.6431373
30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,,,,0.7111111
8183,Bouken Korobokkuru,Adventure,TV,26,6.58,171,,,,0.6111111
2095,Salamander,"Adventure, Sci-Fi",OVA,3,6.15,597,,,,0.6018519
1204,Kujira no Chouyaku,"Drama, Fantasy, Kids",Movie,1,6.8,4670,,,,0.6798757
2377,Kisaku,Hentai,OVA,6,6.66,1563,,,,0.6581197
2982,Yuuwaku,"Hentai, School",OVA,2,6.66,3499,,,,0.62241054
1928,Early Reins,"Action, Adventure, Seinen",OVA,1,5.99,1902,,,,0.5810811
3583,Endless Serenade,Hentai,OVA,1,5.88,1034,,,,0.5466667
8603,Tegami: Haikei Juugo no Kimi e,"Music, School, Slice of Life",Music,1,6.58,653,,,,0.66137564
22479,Hello Kitty no Mahou no Ringo,"Fantasy, Kids",OVA,1,6.81,101,,,,1.0
1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,684,,,,0.60683763
3729,True Blue: Gaiden,Hentai,OVA,1,5.85,1581,,,,0.5088889
9884,Osomatsu-kun,Comedy,TV,56,6.99,1322,,,,0.6
8644,Sylvanian Families,"Comedy, Fantasy, Kids",Special,3,5.62,99,,,,0.5555556
9851,O-parts: Oman,"Action, Comedy, Hentai, Mecha",Special,1,5.31,488,,,,0.37373737
15529,Wamono,Music,Music,1,5.36,224,,,,0.5555556
29657,Stone,Dementia,Movie,1,4.13,108,,,,0.16666667
30396,Akai Kutsu! Onnanoko!,Dementia,Movie,1,4.52,138,,,,0.11111111
32139,DušaN,"Music, Psychological",Music,1,6.01,419,,,,0.4722222
32763,One and Three Four,Music,Music,1,4.51,89,,,,0.22222222
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",TV,50,6.37,208,,,,0.5185185
5673,Apfelland Monogatari,"Adventure, Drama, Historical",Movie,1,6.19,818,,,,0.64444447
4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50,6.64,219,,,,0.33333334
7729,Hokkyoku no Muushika Miishika,Adventure,Movie,1,6.4,172,,,,0.6666667
13851,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,6,7.82,57166,,,,0.76238227
15377,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,6.91,52542,,,,0.6703989
28179,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,3808,,,,0.6199377
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,OVA,1,6.42,7194,,,,0.6214356
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336,,,,0.7228474
468,Ghost in the Shell 2: Innocence,"Mecha, Military, Police, Psychological, Sci-Fi",Movie,1,7.93,85714,,,,0.775063
932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1,6.2,5404,,,,0.6186186
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,弱虫ペダル GRANDE ROAD,"Oct 7, 2014 to Mar 31, 2015",https://cdn.myanimelist.net/images/anime/12/67799.jpg,0.81837773
10893,Kyousou Giga,"Action, Fantasy, Supernatural",ONA,1,6.98,31096,,,,0.68790174
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,,,,0.7746572
8394,Cyborg 009 (TV),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.14,3496,,,,0.67460316
180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.33,53360,,,,0.71706134
8190,Nodame Cantabile OVA 2,"Comedy, Josei, Romance",OVA,1,7.69,17226,,,,0.75373137
8422,Vampire Knight: Gekiai no Portrait,"Comedy, Shoujo, Vampire",Special,1,7.04,23727,,,,0.6915379
14617,Stranger: Mukou Hadan Pilot,"Action, Adventure, Historical, Samurai, Seinen",Special,1,7.05,4741,,,,0.6931217
10189,Hunter x Hunter Pilot,"Action, Adventure, Shounen, Super Power",OVA,1,7.37,10375,,,,0.7173305
656,Air in Summer,"Comedy, Drama, Historical, Romance, Supernatural",Special,2,7.47,29514,,,,0.740028
1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,7.32,4296,,,,0.72789115
8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,6.45,3604,,,,0.66116613
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,8.01,15748,,,,0.78895336
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Fantasy, Hentai",OVA,4,7.49,10450,,,,0.70857143
6590,Makai Kishi Ingrid,"Demons, Fantasy, Hentai, Martial Arts",OVA,4,7.11,5068,,,,0.651472
23361,Bakuman. 3rd Season Specials,Comedy,Special,2,7.22,6765,,,,0.6944444
2265,Transformers the Movie,"Action, Mecha",Movie,1,7.93,6540,,,,0.78590786
10827,Wizard Girl Ambitious,"Fantasy, Hentai",OVA,1,6.89,6007,,,,0.62512076
28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,4225,,,,0.70281124
